Date,Open,High,Low,Close,Volume
2019-03-07,266.9448,273.2962,262.6298,268.9488,8114595
2019-03-08,270.4442,276.6912,266.4679,272.682,7397559
2019-03-11,273.6653,275.3448,273.2822,274.9599,36397037
2019-03-12,276.2267,279.4879,268.5532,271.7616,12876429
2019-03-13,272.7809,273.5678,270.6574,271.4405,24177712
2019-03-14,272.9345,275.3232,268.4603,270.8306,23523817
2019-03-15,269.8015,270.6983,266.3664,267.2548,27449726
2019-03-18,266.8428,268.6167,264.6726,266.4438,13857472
2019-03-19,266.6335,269.3968,260.9367,263.6692,9313261
2019-03-20,263.9786,272.5087,251.5029,259.9012,36179903
2019-03-21,260.9517,265.8008,255.9242,260.77,7619531
2019-03-22,259.324,263.6212,256.7329,261.0132,6906707
2019-03-25,261.1308,261.9363,258.8702,259.6712,19131318
2019-03-26,259.8811,263.4355,254.1708,257.6954,21086122
2019-03-27,257.1723,260.9225,252.982,256.7256,20910498
2019-03-28,256.6203,258.8109,253.9291,256.1154,12995920
2019-03-29,256.8915,257.1588,255.207,255.4729,8424724
2019-04-01,255.8349,256.2226,255.3016,255.6892,16203346
2019-04-02,255.5962,257.4784,253.1039,254.9816,22397739
2019-04-03,255.1447,256.3659,255.0392,256.2599,14180086
2019-04-04,256.1692,260.3942,253.6672,257.8755,26693841
2019-04-05,258.6096,260.83,256.88,259.0971,14237139
2019-04-08,259.0242,260.1101,256.7442,257.825,21239293
2019-04-09,258.5946,261.8004,253.4903,256.6723,11008123
2019-04-10,256.2488,259.7552,254.5813,258.0758,17554962
2019-04-11,258.0576,259.8555,256.1451,257.9423,26832064
2019-04-12,257.0801,258.8353,256.4316,258.1839,25533101
2019-04-15,258.0335,260.3409,250.2566,252.5147,19501838
2019-04-16,253.1628,253.7615,245.9018,246.4847,14309134
2019-04-17,245.7406,251.2686,242.1034,247.6038,11420227
2019-04-18,247.3515,250.1846,245.8851,248.7102,14642570
2019-04-19,248.7993,257.7429,243.4777,252.3455,22773469
2019-04-22,252.0861,256.4422,250.0752,254.4127,20819462
2019-04-23,255.0668,257.0854,253.2723,255.2893,9607845
2019-04-24,254.3458,256.2352,253.7856,255.6722,24778108
2019-04-25,256.3467,258.8775,250.0941,252.5878,27608330
2019-04-26,253.6067,258.4278,250.2452,255.0472,11209660
2019-04-29,256.3364,257.6554,252.6312,253.9378,18002503
2019-04-30,253.9026,257.0183,252.3833,255.4896,9869277
2019-05-01,254.8852,257.2875,253.9204,256.3173,15681732
2019-05-02,255.1126,258.7683,253.6795,257.3228,14289630
2019-05-03,257.8675,262.7884,254.9532,259.8516,16886563
2019-05-06,260.5113,260.978,258.5355,258.9995,14526281
2019-05-07,259.2429,263.2208,254.4356,258.4007,12198773
2019-05-08,258.6854,259.1731,256.1803,256.6642,17694057
2019-05-09,257.2012,259.4498,253.8562,256.0951,5458445
2019-05-10,255.8331,264.2631,252.1458,260.5083,9427842
2019-05-13,259.368,261.3969,257.9392,259.9647,14727861
2019-05-14,258.8605,264.1082,258.0137,263.2471,14100065
2019-05-15,262.6385,265.7953,262.5114,265.6667,18450787
2019-05-16,264.948,267.9394,264.8731,267.8636,9993632
2019-05-17,266.5953,274.0203,262.8928,270.2669,8169925
2019-05-20,269.9321,272.1114,265.885,268.0491,14472535
2019-05-21,267.2272,270.3929,266.201,269.3585,11659971
2019-05-22,269.9106,279.0958,264.6896,273.7996,6531445
2019-05-23,273.7577,277.5481,268.6,272.3713,21195608
2019-05-24,273.0429,275.9593,269.7044,272.6163,17244309
2019-05-27,271.5433,274.6532,268.105,271.2111,13896921
2019-05-28,270.3289,277.3509,265.4062,272.3907,41188181
2019-05-29,271.0962,272.1201,268.9718,269.9915,10089940
2019-05-30,270.2426,274.9326,269.8149,274.4982,15502427
2019-05-31,277.1002,277.7939,273.2048,273.8904,19363422
2019-06-03,274.0921,277.6136,266.8174,270.29,14536926
2019-06-04,269.9551,276.4855,268.7655,275.2724,11959214
2019-06-05,275.469,281.6789,272.0064,278.1821,14995887
2019-06-06,278.1757,283.9604,274.165,279.9245,16987467
2019-06-07,280.7601,282.3017,280.1755,281.7152,20679403
2019-06-10,281.7319,285.7537,277.1287,281.142,11631536
2019-06-11,280.4141,283.8952,277.4511,280.9268,12251858
2019-06-12,279.3333,285.2693,277.3279,283.2358,10420955
2019-06-13,283.5633,288.1905,281.478,286.0867,11649573
2019-06-14,286.974,291.0795,284.9162,289.0071,11790134
2019-06-17,289.1581,290.0344,289.1015,289.9777,11182973
2019-06-18,289.2213,291.3274,286.9858,289.0909,31064386
2019-06-19,288.7331,291.6705,286.0195,288.9549,11517130
2019-06-20,288.6936,293.9377,287.1686,292.3932,11732563
2019-06-21,292.9279,300.9662,288.8134,296.7974,36538956
2019-06-24,296.7642,297.434,295.571,296.2397,20495888
2019-06-25,297.3094,297.9714,294.6458,295.3033,4797684
2019-06-26,295.1456,301.4052,292.9772,299.2069,14268200
2019-06-27,298.6447,306.0378,294.3158,301.6651,13009468
2019-06-28,303.3722,307.6712,299.7768,304.0677,7818423
2019-07-01,303.1708,306.063,297.8555,300.7244,8568530
2019-07-02,300.0311,300.755,299.3434,300.0673,19350921
2019-07-03,301.9786,306.044,294.9868,299.0123,17097233
2019-07-04,299.2883,303.7442,295.5563,300.0033,14958262
2019-07-05,301.6438,302.4415,294.88,295.6619,10249871
2019-07-08,293.452,300.8362,292.2793,299.6388,24202357
2019-07-09,300.7977,304.732,296.9609,300.894,16003167
2019-07-10,300.9158,303.723,299.7384,302.5392,14682059
2019-07-11,302.6564,302.9774,299.2577,299.5754,15001600
2019-07-12,300.0438,300.4563,299.4912,299.9035,7510280
2019-07-15,297.4256,305.9798,295.3673,303.8769,17060787
2019-07-16,303.0743,303.5032,299.1439,299.5679,26231560
2019-07-17,299.9946,302.9124,297.6869,300.6001,16826222
2019-07-18,303.5584,307.6025,298.7248,302.7582,11957239
2019-07-19,302.0911,306.9031,296.1569,300.9508,23075244
2019-07-22,303.1197,306.862,299.705,303.4437,8587965
2019-07-23,304.0506,304.5504,302.1677,302.6653,11339939
2019-07-24,303.6284,307.5331,302.4772,306.3715,16352355
2019-07-25,305.5034,309.8029,303.7869,308.072,18133600
2019-07-26,308.6643,309.6112,307.9495,308.8959,17032900
2019-07-29,308.1163,320.3956,302.8276,314.9889,7475389
2019-07-30,313.8584,319.3108,312.2169,317.6495,17960031
2019-07-31,318.9,323.1294,317.5616,321.7789,16793924
2019-08-01,321.1181,321.8683,317.6138,318.3576,10719213
2019-08-02,317.8896,327.2905,307.2301,316.5927,28120662
2019-08-05,317.2793,320.8047,315.7651,319.281,13130004
2019-08-06,318.5193,323.5154,317.2211,322.2022,13836632
2019-08-07,320.9928,324.079,319.1307,322.2099,18384374
2019-08-08,322.4522,325.0896,322.1363,324.7714,16766811
2019-08-09,325.0603,328.6958,318.1187,321.7168,16808428
2019-08-12,323.2175,328.7647,317.0093,322.545,11482787
2019-08-13,321.4678,322.7218,317.9977,319.243,16066052
2019-08-14,319.9548,320.7892,319.6144,320.4484,14609366
2019-08-15,321.1614,323.293,317.0371,319.1553,9118328
2019-08-16,318.7518,322.0373,314.1312,317.4028,7739414
2019-08-19,317.2604,318.4469,316.5612,317.7466,36227877
2019-08-20,317.7858,326.3231,314.9417,323.4285,9294812
2019-08-21,322.4374,324.6444,318.3337,320.5277,10489671
2019-08-22,319.2623,323.3236,314.8293,318.8858,19303869
2019-08-23,319.5843,324.1367,317.7598,322.2966,15993584
2019-08-26,321.272,328.6887,313.7713,321.186,7156307
2019-08-27,320.2527,335.4099,311.7958,326.7806,18681863
2019-08-28,327.5781,328.4315,326.7956,327.6488,19733622
2019-08-29,327.1238,333.8469,321.4043,328.1101,14685858
2019-08-30,327.7199,331.3193,325.8102,329.3998,12240625
2019-09-02,328.0143,337.0149,326.0893,335.0485,14444701
2019-09-03,333.8048,340.1195,331.0299,337.3155,10013540
2019-09-04,335.9078,339.6107,335.4545,339.1531,8922950
2019-09-05,337.7428,341.9722,335.9319,340.1484,17122631
2019-09-06,341.4327,348.5684,328.3396,335.3481,30122899
2019-09-09,334.3662,336.9253,330.1911,332.7378,22808066
2019-09-10,330.3989,339.2285,328.825,337.6202,17330999
2019-09-11,336.4793,343.5087,333.4461,340.4398,20046354
2019-09-12,341.1514,346.4684,336.9566,342.26,17933243
2019-09-13,341.0375,346.5281,339.0459,344.5161,21584768
2019-09-16,344.4441,349.6715,337.7353,342.9399,21551658
2019-09-17,341.9348,344.7847,341.3801,344.2262,9095177
2019-09-18,342.3655,342.582,341.2807,341.4967,10989871
2019-09-19,340.8952,347.5486,336.3248,342.9507,27124241
2019-09-20,341.8495,344.4593,338.2298,340.8319,10391364
2019-09-23,340.9728,343.154,338.1541,340.3313,7046607
2019-09-24,341.0192,346.201,336.8109,341.9808,24432840
2019-09-25,341.8685,344.5312,338.4574,341.1142,15199879
2019-09-26,343.795,351.4339,335.7669,343.3969,18189591
2019-09-27,342.2528,353.6561,333.7366,345.0698,24468564
2019-09-30,346.4247,348.8647,343.9946,346.4345,10089513
2019-10-01,346.8302,357.7048,340.1954,350.9904,15918717
